pathway_id,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
R-HSA-141424,Amplification of signal from the kinetochores,0.01118939079983423,0.3534426617725416,0.27986565266193214,-0.334058138313361,-1.4725999066031095,84,CENPU;MAD1L1;CDC20;SPC24;DYNLL1;CDCA8;KIF2C;SGO2;SKA2;CENPQ;SEH1L;PPP2R5E;BUB1B;CENPH;BIRC5;CENPO
R-HSA-5693616,Presynaptic phase of homologous DNA pairing and strand exchange,0.011595111250391726,0.3605354904418677,0.23835292164691088,-0.4605195214526069,-1.6635173686748062,34,BARD1;BLM;WRN;RMI2;RFC5;MRE11;RAD51D;TOPBP1;ATR;ATM;RAD1;RFC3;BRCA2
R-HSA-9709570,Impaired BRCA2 binding to RAD51,0.011890243902439025,0.3631030078459444,0.23205681807560835,-0.4742137682693079,-1.6650995196093776,30,BARD1;BLM;WRN;RMI2;RFC5;MRE11;TOPBP1;ATR;ATM;RAD1;RFC3;BRCA2
R-HSA-72306,tRNA processing,0.012042612320518759,0.3631030078459444,0.2853133921438723,-0.31305994886932315,-1.4360030007056825,104,WDR4;POP7;POP1;SEH1L;CPSF4;TYW5;RAE1;TRMT6;NUP54;CDKAL1;PUS3;POP5;LCMT2;GTPBP3;METTL1;POM121;CSTF2;ADAT2;PRORP;AAAS;EPRS1;NUP42;TRMT61B;ELAC2;TSEN54;NUP205;NUP43;NUP93;TSEN15;NUP85;NUP107;RTRAF;DDX1;NUP153;RANBP2;QTRT2;NUP133;RTCB;CTU2;ADAT1;RPP38;RPP30
R-HSA-2299718,Condensation of Prophase Chromosomes,0.012303075768942236,0.36541971313723953,0.15915345685540597,0.5292939600733368,1.6192204620179373,28,H3C6;H2BC5;H2BC12;H4C8;H2BC4;H2BC21;H3-3B;H2AC6
R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,0.01277480689245395,0.37385096641152005,0.15535473237528252,0.5185227250850476,1.624509460221925,31,H3C6;H2BC5;H2BC12;H4C8;H2BC4;H2BC21;H3-3B;H2AC6;GATAD2A
R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,0.01302537934738821,0.3748273408396467,0.14615153430494887,0.4201366539707565,1.5392861040266692,71,CEBPD;SMARCD3;MED25;ZNF467;CEBPB;MED27;CARM1;EBF1;SLC2A4;CREBBP;KLF5;HELZ2;MED26;CCND3;HDAC3;TBL1X;CDK19;MED15;MED29;MED4;EP300;TGFB1;CEBPA
R-HSA-2559586,DNA Damage/Telomere Stress Induced Senescence,0.013184881336067975,0.3748273408396467,0.15181288128745332,0.49867774529069975,1.6101313280773386,36,H1-2;H2BC5;H2BC12;H4C8;H2BC4;HIRA;CDKN1B;H2BC21;UBN1;CABIN1;H2AC6;NBN;H2BC8;H2AX;HMGA1
R-HSA-8953854,Metabolism of RNA,0.013493449697674005,0.3781966887094545,0.3807304007227924,-0.20704348678567966,-1.173932971093015,693,GTF2H2;RCL1;PABPC1;WDR4;GSPT1;LSM2;NT5C3B;SRSF8;WDR12;PDCD7;MAPK11;EXOSC9;POP7;POP1;SEH1L;CPSF4;HTATSF1;PAN2;TYW5;TFB1M;NSUN4;RPL17;GEMIN5;UPF3A;GEMIN2;HSPB1;CNOT11;WDR77;MTERF4;THOC1;METTL14;PSMB10;RAE1;HEATR1;PELP1;TRMT6;YJU2;NUP54;RPL9;RPS17;UTP20;CDKAL1;NOL9;TXNL4A;CWC27;NOL6;RBM8A;PUS3;THOC2;MAGOH;POP5;PRPF18;EIF4A1;LCMT2;ZNF473;RRP7A;GTPBP3;GAR1;PAPOLA;CNOT6L;DKC1;SF3A3;ZMAT2;SMG6;CNOT10;PSMA6;SF3B3;METTL1;WDR3;PSMD1;POM121;DDX21;HNRNPH1;PDCD11;PNPT1;NCBP2;DIMT1;PSME2;C1D;ALYREF;RPS4X;CSTF2;SNRPD3;ADAT2;SDE2;PSME4;IMP4;WDR43;RPL7;PRORP;RRP9;RPL37A;DDX46;TUT4;AAAS;EPRS1;YWHAB;RIOK2;RPS23;NCBP1;UPF3B;EXOSC6;LSM7;WDR70;TSR1;DDX20;MRM1;PSMC5;HBS1L;POLR2F;RPL22;EXOSC7;PPWD1;EDC3;NUP42;NUDT21;DCAF13;TRMT61B;MRM3;CWF19L2;SRSF10;ELAC2;TSEN54;TNFSF13;POLR2K;NOP14;BUD13;BMS1;NUP205;GCFC2;CTNNBL1;SKIC2;FTSJ3;CCAR1;HNRNPA1;EIF4G1;NUP43;EMG1;GEMIN8;NUP93;ZRSR2;SRSF3;PPIL1;RPS6;CACTIN;SRSF6;TSEN15;UTP18;ERCC3;NUP85;EFTUD2;PRPF19;PSMB5;YBX1;CRNKL1;HNRNPR;EBNA1BP2;EXOSC5;DDX6;RIOK1;HNRNPK;PNN;RPL3;CWC15;PLRG1;NOP56;SMN1;RPL23A;SKIC3;NUP107;RTRAF;SRSF2;DDX1;TGS1;SRSF5;NOC4L;DHX38;NCL;PES1;NUP153;DDX39B;PHAX;NOP58;RANBP2;RBMX;STEEP1;RPS24;GTF2H3;LTV1;LSM8;RPL14;SKIC8;QTRT2;GNL3;KHSRP;NUP133;RPL5;BCAS2;DIS3;RRP1;PSMD2;RNMT;DDX42;UTP15;PPIG;SUPV3L1;KRR1;TCERG1;BYSL;HNRNPM;HNRNPA3;IGF2BP3;GEMIN4;RPL39;RPS14;RTCB;RPL10A;SRRM1;CTU2
R-HSA-69109,Leading Strand Synthesis,0.01427061310782241,0.3808987553008426,0.19671002534624346,-0.6078233175645817,-1.7329105662923003,14,PRIM1;PRIM2;RFC5;POLA2;RFC1;PCNA;RFC3;POLD1
